Location_Reference,Object_Reference,UI_Activation_Type,Object_Title,Location,Description,Long_Description,Collection_Status,Acknowledgements,Credits,Awards_Recognitions,Collection_Number,Curator,Education,Meta_Tags,Subgenre,Fun_Fact,Animation,Origin,Media,Video_Clip,Audio_Clip,Images,Creator,Creator_Gender,Birth_Year,3D_Model_Designer,Shader,Animator,Auto_Tour,For_Sale,Sponsor_logo,Comment,Suggestion,Vote,Donate,Join,VX_Survey
09.15,15,Click Object,Martian Tripod,Desert Area,"3D Model from the film, The War of the Worlds, 1953","The Martian Tripod is one of the most terrifying and iconic machines in science fiction, originating from H.G. Wells’s 1898 novel The War of the Worlds. These towering, three-legged war machines are the primary weapon of the Martian invaders, designed to wreak havoc on Earth and subjugate humanity. The Tripods have since become a symbol of alien invasion and technological dominance, featured prominently in various adaptations, including the 1953 and 2005 film versions of the story.

In H.G. Wells’s original novel, the Martian Tripods are described as colossal, metallic structures standing over a hundred feet tall, with long, spindly legs that allow them to stride effortlessly across the landscape. Their movement is both graceful and menacing, as they cover vast distances with each step, often outpacing the fleeing human population. The Tripods are equipped with several fearsome weapons, the most notable being the Heat-Ray, a devastating energy weapon that incinerates everything in its path, and the Black Smoke, a poisonous gas used to suffocate and kill any living beings in their vicinity.

The Tripods also possess long, flexible tentacles that can reach down and seize humans and objects, further emphasizing their otherworldly nature and the Martians' advanced technology. The sight of these massive machines, with their relentless assault on human cities, represents the overwhelming superiority of the alien invaders and the helplessness of humanity in the face of such an advanced foe.

In both the 1953 and 2005 film adaptations, the Tripods are brought to life with special effects that capture their terrifying presence. The 2005 adaptation, directed by Steven Spielberg, depicts the Tripods as massive, agile machines that emerge from beneath the ground, equipped with their signature Heat-Ray and emitting eerie foghorn-like sounds that heighten the sense of dread.

The Martian Tripods serve as a powerful metaphor for the dangers of unchecked technological power and the potential for destruction that comes with it. Their portrayal in The War of the Worlds has left an indelible mark on science fiction, influencing countless depictions of alien invasions and mechanical monstrosities in literature, film, and popular culture. The Tripods embody the fear of the unknown and the existential threat posed by an enemy that is both technologically superior and utterly indifferent to human life.",Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Film,,,,H.G. Wells,Male,1866-1946,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
,,Click Object,Welcome Message,Desert Area,Welcome Message,"From: Executive Director, Museum of Science Fiction

Date: June 3, 2023

Welcome to the Museum of Science Fiction

About a hundred years ago Einstein said, “Imagination is everything. It is the preview of life's coming attractions.”

As a species, humanity is rapidly coming to an inflection point. We now hold the knowledge and the tools
to solve some of our most challenging problems and possibly, in the not so distant future, move towards a
post-scarcity civilization.

At the Museum of Science Fiction, art and science are powered by imagination. This simulation is designed
to preview life's coming attractions - both good and bad.

This project began as experiment to prototype ideas for a physical museum. The technology we used 
allowed us to go beyond experimentation and create a new center of gravity to educate and entertain people. 

Essentially, science fiction is the story of humanity: who we were, who we are, and who we dream to be.
We would like to go beyond 21st century story-telling and provide a space where people can expand
their imagination and consciousness of the real world.

""Reality is that which, when you stop believing in it, doesn't go away"" -  Philip k. Dick - Valis, 1981
Here, reality is a persistent environment that can provide inspiration to transcend reality.

We hope you will enjoy exploring the Museum and find inspiration to do something wonderful for humanity.

Greg Viggiano, PhD
Executive Director, Museum of Science Fiction
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Click Object,Credits,Desert Area,Gallery Credits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Click Object,VR Tips and Hints,Desert Area,VR Tips and Hints,"VR special features and functionality        
        Avatar configuration: right or left controller A button
        UI screen activation: point and click on object
        Movement: right or left controller joystick
        Fly: right or left controller joystick, point in the direction you want to fly
        Location bookmarks: right or left controller B button
        Communication: enable HMD microphone and HMD speakers
        
Desktop (Mac and PC) special features and functionality        
        Avatar configuration: press escape key
        UI screen activation: click on object
        Movement: W S A D and space bar keys
        Communication: unmute microphone and speaker(s)
        
Additional information        
        Some areas are restricted and only accessible by Museum members or staff
        
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Click Object,Terms of Use Legal Information,Desert Area,Terms of Use Legal Information,"Terms of Service and Policies                                
        Notice of Fair Use                     https://www.museumofsciencefiction.org/ip1
        Privacy Policy                            https://www.museumofsciencefiction.org/privacy
        Terms of Service                        https://www.museumofsciencefiction.org/terms
        Code of Conduct                        https://www.museumofsciencefiction.org/code-of-coduct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.01,1,Click Object,Mako,Vehicles,"3D Model from the video game, Mass Effect, 2007","The M35 Mako is a prominent all-terrain infantry fighting vehicle featured in the popular video game franchise ""Mass Effect."" Designed by the Systems Alliance, a significant political entity in the game's universe, the Mako is engineered to support ground missions on various planets and environments encountered by players. It's named after the mako shark, reflecting its sleek design and versatility.

In ""Mass Effect,"" the Mako is characterized by its robust armor and powerful weaponry, making it essential for exploration and combat on hostile alien worlds. Its primary armament is a 155mm mass accelerator cannon, capable of firing high-velocity shells, complemented by a coaxial machine gun for smaller targets. The vehicle's six-wheel drive system, combined with a low center of gravity, ensures stability and maneuverability across different terrains, from rocky cliffs to sandy plains.

One of the distinctive features of the Mako is its advanced suspension system, which allows each wheel to move independently. This enhances its ability to traverse rough landscapes and maintain speed without sacrificing comfort. Additionally, the Mako is equipped with thrusters that provide short bursts of increased speed or elevation, aiding in navigating obstacles or gaps in the terrain.
The interior of the Mako is designed for a crew of three: a driver, a gunner, and a commander, who also serves as a navigator. The vehicle also features a pressurized cabin, enabling the crew to operate in atmospheres that are otherwise inhospitable due to toxicity or lack of oxygen.

In gameplay, the Mako is not just a means of transport; it's a mobile base of operations that provides players with tactical advantages. Its durability allows players to engage in combat with enemy forces, explore uncharted territories, and complete critical missions. The Mako's integration into the game's narrative and mechanics demonstrates its integral role in the ""Mass Effect"" universe, symbolizing exploration and the adventurous spirit of the series.",Museum of Science Fiction,,,,,,,Vehicle,Video Games,,,USA,Video Games,,,,,,,Hristo Dimitrov,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.02,2,Click Object,Eagle Two,Vehicles,"3D Model from the television series, Space: 1999, 1975","The Eagle Two Transporter is a spaceship used by Moonbase Alpha. This space shuttle for the Space TV series was designed by the Academy Award-winning SFX director Brian Johnson, who would go on to create special effects for Alien, The Empire Strikes Back, and more. This iconic ship was laid the visual groundwork for science fiction spacefaring vessels, and is an inspiration to so many other spacecraft designs.  ",Museum of Science Fiction,,,,,,,Vehicle,,,,UK,Television,,,,Gerry Anderson,Male,1929-2012,Brian Chapman,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.03,3,Click Object,EVA Pod,Vehicles,"3D Model from the film, 2001: A Space Odyssey, 1968","The EVA Pod from Stanley Kubrick’s 1968 film 2001: A Space Odyssey is one of the most iconic pieces of technology in science fiction, representing the film’s meticulous attention to detail and visionary depiction of space exploration. The Extra-Vehicular Activity (EVA) Pod is a small, maneuverable spacecraft used by the crew of the Discovery One to conduct repairs, retrieve objects, and perform tasks outside the main spacecraft while in space.

The design of the EVA Pod is sleek and functional, reflecting the film’s overall minimalist aesthetic. The Pod is a compact, spherical craft with a large, transparent viewport at the front, allowing the pilot a clear view of the surrounding space. The Pod is equipped with three mechanical arms extending from the front, each capable of performing delicate tasks, such as gripping tools or manipulating objects. These arms are controlled from within the Pod’s interior, where the pilot operates them using joysticks and controls.

Inside, the EVA Pod is designed for a single occupant. The pilot sits in a chair facing the control panel, surrounded by various switches, buttons, and displays. The interior is snug, emphasizing the Pod’s role as a short-range, task-oriented vehicle rather than a long-duration spacecraft. The controls are designed to be intuitive, allowing the pilot to precisely navigate the Pod in the vacuum of space.

In 2001: A Space Odyssey, the EVA Pod plays a crucial role in several key scenes, most notably when astronaut Dave Bowman (played by Keir Dullea) uses it to retrieve a malfunctioning communications antenna and later when he confronts the sentient computer HAL 9000. The Pod’s isolated, confined environment contrasts sharply with the vastness of space, heightening the tension and sense of vulnerability during these moments.

The EVA Pod symbolizes the advanced technology and the human ingenuity depicted in 2001: A Space Odyssey, but it also serves as a reminder of the fragility of human life in the vast, indifferent expanse of space. Its design has influenced countless other depictions of space vehicles in science fiction, making it a lasting icon of the genre. The EVA Pod represents the intersection of man and machine, a recurring theme in the film, and underscores the challenges and dangers of space exploration.",Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Film,,,,"Arthur C Clarke, Stanley Kubrick","Male, Male","1917, 1928",Clay Welsh,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.04,4,Click Object,Galileo VII,Vehicles,"3D Model from the television series, Star Trek, 1966","The Galileo VII is one of the most memorable spacecraft from the Star Trek franchise, specifically featured in the original series episode titled ""The Galileo Seven,"" which first aired in 1967. The Galileo VII is a Federation shuttlecraft attached to the USS Enterprise, designed for short-range missions such as planetary exploration, personnel transport, and emergency evacuations. It represents the utility and versatility required for deep-space missions, embodying the practical and exploratory spirit of the Star Trek universe.

The shuttlecraft is compact, with a boxy, utilitarian design that contrasts with the sleek, more advanced look of the USS Enterprise. The Galileo VII is approximately 24 feet long, with a squat, rectangular body and stubby wings that house its warp nacelles. The ship is equipped with impulse engines for sublight travel and limited warp capability for short-distance faster-than-light journeys. The shuttle’s exterior is marked by the distinctive Starfleet insignia and its identifying numbers, making it immediately recognizable as part of the Enterprise fleet.

Inside, the Galileo VII is designed to accommodate up to seven crew members, with seating arranged along the sides of the cabin. The shuttle’s interior is functional, featuring a control console at the front with navigational and communication systems, allowing the pilot to manage the shuttle’s operations. The design is straightforward, emphasizing utility and efficiency, with storage compartments for equipment and supplies necessary for away missions.

In ""The Galileo Seven,"" the shuttlecraft becomes the focal point of a dramatic survival story. Commanded by Mr. Spock (played by Leonard Nimoy), the Galileo VII is forced to make an emergency landing on the hostile planet Taurus II after being struck by an energy disturbance. The episode explores themes of leadership, logic versus emotion, and the challenges of command as Spock and his crew face dire circumstances while awaiting rescue.

The Galileo VII is more than just a vehicle; it is a symbol of the challenges of exploration and the dangers faced by Starfleet crews as they venture into unknown territories. Its role in the episode highlights the importance of teamwork, adaptability, and the balance between logic and compassion, core themes of the Star Trek series. The Galileo VII remains an iconic piece of Star Trek lore, representing the spirit of adventure and the resilience of those who seek out new worlds.",Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Television,,,,Gene Roddenberry,Male,1921-1991,John Pozo,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.05,5,Click Object,Proteus,Vehicles,"3D Model from the film, Fantastic Voyage, 1966","The Proteus is an iconic fictional submarine from the 1966 science fiction film ""Fantastic Voyage."" In this imaginative movie, the Proteus is not just any submarine—it is an advanced vessel designed to be miniaturized to microscopic size. Its primary mission is to travel inside the human body to perform intricate medical procedures that are impossible at normal scale, highlighting a blend of medical drama with science fiction.

The vessel's design is sleek and futuristic, emphasizing its role as a cutting-edge technological marvel. It is equipped with various scientific and medical instruments that enable the crew to navigate and interact with the complex environment of the human body. The exterior of the Proteus features a transparent, durable material that allows the crew to observe their surroundings, including cells, blood vessels, and organs, up close.

Inside, the Proteus is staffed by a highly skilled team comprising scientists, doctors, and security personnel. This diverse crew ensures that the submarine can handle both the scientific challenges of navigating a human body and any unexpected threats that may arise during the mission. The interior is compact yet functional, designed to maximize efficiency in a constrained space.

A critical element of the Proteus is its ability to maintain precise control over its movements, crucial for maneuvering through the delicate internal environment of a human body. This is facilitated by its propulsion system, which allows for smooth and controlled navigation around blood cells, through veins, and past organs.
""Fantastic Voyage"" and its depiction of the Proteus introduced audiences to a unique blend of exploration and medical intervention at a microscopic level. The film explores the idea of miniaturization technology as a tool for medical breakthroughs, making the Proteus a symbol of scientific possibility and the potential future of medicine. This vessel remains a memorable aspect of science fiction cinema, illustrating how technology might one day allow us to solve medical problems from within.",Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Film,,,,Michael Crichton,Male,1942-2008,Clint Thorne,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.06,6,Click Object,Viper,Vehicles,"3D Model from the television series, Battlestar Galactica, 1978","The Viper is the signature starfighter used by the human pilots in the television series ""Battlestar Galactica,"" which has captivated audiences with its rich narrative of interstellar survival and conflict. This spacecraft is renowned for its crucial role in the defense of the human fleet against their robotic adversaries, the Cylons.
Designed for both space combat and atmospheric flight, the Viper is a sleek, single-seat fighter that combines advanced agility with deadly firepower. Its aerodynamic frame is highly maneuverable, allowing pilots to perform complex combat maneuvers during dogfights. The craft is typically equipped with kinetic energy weapons, such as autocannons, and has hardpoints for mounting missiles, making it a formidable opponent in battle.

The cockpit of the Viper is designed around its pilot, with controls that are ergonomically configured for quick responsiveness. The cockpit canopy provides a panoramic view, crucial for spatial orientation and target tracking in the vacuum of space. The Viper also features a sophisticated navigation and targeting system, which assists pilots in identifying and engaging threats.

Throughout the ""Battlestar Galactica"" series, the Viper evolves through several variants, each improving on the last in terms of speed, armament, and technology. The most iconic version, the Viper Mark II, is revered for its classic design and is primarily used by the series’ main characters. Despite newer models like the Mark VII offering enhanced capabilities, the Mark II remains a favorite for its reliability and nostalgic value.

In the narrative of ""Battlestar Galactica,"" Vipers are not just military assets; they are symbols of human resilience and ingenuity. Pilots of these fighters are often portrayed as heroes, embodying the hope and fighting spirit of the human race as they navigate the challenges of their exodus through space. The Viper thus stands as a central element of the series, representing the ongoing struggle for survival against overwhelming odds.",Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Television,,,,Glen A. Larson,Male,1937,Hristo Dimitrov,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.07,7,Click Object,Orion III,Vehicles,"3D Model from the film, 2001: A Space Odyssey, 1968","The Orion III Spaceplane is a fictional spacecraft featured in Stanley Kubrick's seminal 1968 film ""2001: A Space Odyssey."" As a part of the film's detailed and realistic portrayal of space travel, the Orion III serves as a commercial shuttle, transporting passengers and crew between Earth and space stations orbiting the planet.

Designed with a sleek, elongated body and large rectangular windows along its sides, the Orion III epitomizes the vision of future space travel as imagined in the late 1960s. Its aesthetic is both functional and stylish, reflecting a period when the excitement of the Space Age was at its peak. The design includes a prominent Pan Am logo, as the shuttle is operated by Pan American World Airways, suggesting a future where existing commercial airlines extend their operations into space travel.

The Orion III's capabilities are indicative of advanced propulsion technologies, featuring engines capable of supporting both atmospheric entry and exit, as well as sustained spaceflight. This allows it to operate efficiently as a transorbital shuttle. Its interior is reminiscent of an aircraft, designed to provide comfort and safety for space travelers, with seats arranged to accommodate the conditions of zero gravity and re-entry into Earth's atmosphere.

In ""2001: A Space Odyssey,"" the Orion III is shown docking with a space station in a carefully choreographed sequence that emphasizes the elegance and precision of space travel. This scene is notable for its attention to detail and realistic depiction of orbital mechanics, showcasing the shuttle's smooth operation and the sophisticated infrastructure that supports space travel in the film's universe.

The Orion III Spaceplane is more than just a mode of transportation; it represents a bridge between the familiar world of commercial aviation and the frontier of space exploration. In Kubrick's vision, it symbolizes humanity's ambitions in space, blending the routine with the revolutionary in a way that captures the imagination and aspiration of the era.",Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Film,,,,"Arthur C Clarke, Stanley Kubrick","Male, Male","1917, 1928",Oliver Jones,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.08,8,Click Object,Moon bus,Vehicles,"3D Model from the film, 2001: A Space Odyssey, 1968","The Moonbus is a fictional lunar surface vehicle from Stanley Kubrick’s iconic 1968 film ""2001: A Space Odyssey."" Designed to transport astronauts across the moon’s barren landscapes, the Moonbus reflects the film's vision of practical, near-future space exploration technology. It plays a critical role in the story, especially in scenes involving travel to a mysterious monolith discovered on the lunar surface.

The design of the Moonbus is utilitarian, emphasizing functionality over aesthetics. It has a boxy, robust appearance with large windows that provide panoramic views of the lunar environment. The vehicle is relatively compact, reflecting its purpose for short-range travel on the moon rather than deep space expeditions. It features a flat base with multiple thrusters that allow for smooth takeoffs, landings, and stable flight just above the moon’s surface, utilizing technology envisioned to be appropriate for the weak lunar gravity.

Equipped with a pressurized cabin, the Moonbus can comfortably accommodate a crew of astronauts in space suits, along with their equipment. The interior is sparsely furnished to maximize space for crew and cargo, illustrating the prioritization of efficiency and necessity in space vehicle design.

In ""2001: A Space Odyssey,"" the Moonbus’s journey to the monolith site is a visually stunning sequence that showcases the stark beauty of the lunar landscape. The vehicle's ability to navigate this terrain highlights the advanced navigation and propulsion technologies expected to be developed by humanity’s future in space exploration.

Overall, the Moonbus is a symbol of human ingenuity and the extension of human presence in space. It represents a realistic approach to vehicle design for extraterrestrial environments, blending scientific feasibility with the dramatic elements of the film’s plot. Its inclusion in Kubrick’s narrative serves not only to advance the story but also to inspire thoughts on the potential directions of future lunar missions.",Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Film,,,,"Arthur C Clarke, Stanley Kubrick","Male, Male","1917, 1928",Siavash Tohidi,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.09,9,Click Object,Cylon Raider,Vehicles,"3D Model from the television series, Battlestar Galactica, 1978",,Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Television,,,,Glen A. Larson,Male,1937,Hristo Dimitrov,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.10,10,Click Object,Chariot,Vehicles,"3D Model from the television series, Lost in Space, 1965","The Chariot from the classic 1960s television series Lost in Space is a remarkable vehicle that embodies the spirit of adventure and exploration central to the show. Designed as the all-terrain transport for the Robinson family, the Chariot is a versatile, rugged machine that allows the stranded spacefarers to traverse the diverse and often hazardous landscapes of the alien worlds they encounter.

The Chariot is essentially a futuristic take on a snowcat, with a boxy, transparent canopy that provides visibility in all directions. Its design is both functional and practical, reflecting the show’s 1960s vision of space exploration. The vehicle rides on large, tank-like treads, giving it the ability to move over rough terrain, from rocky plains to snow-covered mountains. This mobility is crucial for the Robinsons as they navigate the many challenges of their extraterrestrial environment.

Inside, the Chariot is equipped with seats for the entire family, along with storage compartments for supplies and scientific equipment. The interior is designed to be a mobile base of operations, capable of supporting the family on extended expeditions away from their primary spaceship, the Jupiter 2. The Chariot’s dashboard is fitted with various control panels, communication devices, and even a Geiger counter, reflecting the show’s emphasis on the scientific and exploratory aspects of space travel.

The Chariot also features a retractable roof, which allows it to be easily loaded into the Jupiter 2 or to serve as a shelter when parked. Its transparent canopy, made from clear plexiglass, not only provides excellent visibility but also adds to the futuristic aesthetic of the vehicle, giving it a distinctive look that has become iconic among fans of the series.

Throughout Lost in Space, the Chariot is more than just a mode of transportation; it’s a symbol of the Robinson family’s resilience and resourcefulness. Whether navigating alien landscapes or escaping danger, the Chariot represents the ingenuity required to survive in the unknown. It has become an enduring symbol of the show’s legacy, embodying the optimistic spirit of 1960s space exploration and the adventurous heart of Lost in Space.",Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Television,,,,Irwin Allen,Male,1916,Clay Welsh,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.11,11,Click Object,Jupiter 2,Vehicles,"3D Model from the television series, Lost in Space, 1965","The Jupiter 2 is the iconic spaceship from the classic 1960s television series Lost in Space, created by Irwin Allen. As the primary vessel for the Robinson family, the Jupiter 2 is central to the show’s narrative, representing the family’s home, their means of exploration, and a symbol of mid-century optimism about space travel.

The Jupiter 2 is a flying saucer-shaped spacecraft, reflecting the popular design aesthetic of the era. Its smooth, disc-like form is both futuristic and functional, designed to accommodate the Robinson family, their pilot, Major Don West, and the stowaway, Dr. Zachary Smith. The ship's exterior is sleek, with a central dome that houses the bridge and a lower section that contains the living quarters, engineering bay, and storage areas. The ship’s design is emblematic of the era’s fascination with UFOs and the concept of interplanetary travel.

Inside, the Jupiter 2 is divided into multiple decks. The upper deck features the control room, where the ship’s navigation and communication systems are located. This area is equipped with large viewing screens, control consoles, and various scientific instruments, all with a retro-futuristic design that reflects the show’s 1960s origins. The lower deck contains the living quarters, which include bunk beds, a galley, and other amenities necessary for long-term space travel, underscoring the idea that the Jupiter 2 is not just a ship, but a home for the Robinsons.

The ship is powered by a sophisticated, though fictional, atomic drive, which gives it the ability to travel great distances through space. However, due to sabotage by Dr. Smith, the Jupiter 2 becomes lost in an uncharted part of the galaxy, setting the stage for the show’s many adventures.

Throughout Lost in Space, the Jupiter 2 serves as a central hub for the family’s activities, whether they are exploring alien worlds, repairing damage, or fending off various threats. Its design, both inside and out, captures the optimistic view of space exploration that was prevalent in the 1960s—a time when the possibilities of space travel seemed limitless.

The Jupiter 2 remains one of the most recognizable spacecraft in science fiction history, embodying the adventurous spirit of Lost in Space and the era in which it was created. Its enduring legacy is a testament to the show’s impact on popular culture and the imaginations of generations of viewers.",Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Television,,,,Irwin Allen,Male,1916,Clay Welsh,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.12,12,Click Object,Bubble Ship,Vehicles,"3D Model from the film, Oblivion, 2013","The Bubble Ship from the 2013 film Oblivion, directed by Joseph Kosinski, is a visually stunning and highly advanced vehicle that plays a central role in the film’s narrative. Piloted by the protagonist Jack Harper (played by Tom Cruise), the Bubble Ship is a sleek, futuristic aircraft designed for reconnaissance, combat, and transportation in a post-apocalyptic Earth.

The Bubble Ship’s design is a perfect blend of form and function, reflecting the film’s aesthetic of minimalist, high-tech design. The ship is characterized by its transparent, spherical cockpit—hence the name ""Bubble Ship""—which provides the pilot with a 360-degree view of the surroundings. This panoramic visibility is crucial for navigating the desolate landscapes and ruins of Earth, as well as for engaging in high-speed aerial maneuvers. The cockpit is suspended in a gyroscopic frame, allowing it to remain stable and level while the rest of the ship rotates around it during flight.

Attached to the cockpit are two sleek, forward-swept wings that house the ship’s propulsion systems and weaponry. The wings can pivot and adjust, providing the Bubble Ship with incredible agility and speed, both in atmospheric flight and in the vertical takeoffs and landings typical of VTOL (Vertical Take-Off and Landing) aircraft. The ship’s design is heavily influenced by modern helicopter and jet aircraft, combined with a futuristic twist that gives it a unique and iconic appearance.

The Bubble Ship is equipped with advanced technology, including powerful thrusters for high-speed travel, laser weaponry for defense, and advanced navigation systems. It is also capable of docking with Jack’s home base, the Skytower, underscoring its role as an integral part of his daily missions to maintain and protect Earth’s remaining resources.

In Oblivion, the Bubble Ship is more than just a mode of transportation; it symbolizes Jack’s connection to the Earth he is tasked with overseeing and the duality of his existence—torn between his programmed duties and his latent memories of a different life. The ship’s sleek, functional design, coupled with its role in the story, makes it one of the most memorable vehicles in modern science fiction, reflecting the film’s themes of identity, memory, and the nature of humanity.",Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Film,,,,Joseph Kosinski,Male,1974,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.13,13,Click Object,Ornithopter,Vehicles,"3D Model from the film, Dune, 2021","The Ornithopter, often simply called ""thopter,"" is a crucial and iconic vehicle in the universe of Dune, created by Frank Herbert. These versatile flying machines are an essential part of life on the desert planet Arrakis, where they are used for transportation, reconnaissance, and military operations. The Ornithopter’s unique design and functionality have made it one of the most memorable elements of Dune across its various adaptations, including Denis Villeneuve’s 2021 film.

Ornithopters are named for their method of flight, which mimics the flapping wings of birds or insects. Unlike traditional aircraft that rely on fixed wings or rotors, the Ornithopter’s wings beat rapidly to generate lift and propulsion, allowing it to maneuver with remarkable agility in the air. This design is particularly suited to the harsh and unpredictable winds of Arrakis, where stable flight is a necessity for survival.

Visually, the Ornithopter combines organic and mechanical aesthetics, often depicted with multiple sets of retractable wings that can fold away when the craft is stationary. The body of the thopter is streamlined and aerodynamic, built to withstand the rigors of desert travel. The cockpit is enclosed, providing pilots with protection from the extreme conditions of Arrakis while offering a clear view of the surroundings. The interior is equipped with advanced navigation systems and controls that allow precise handling, even in the most turbulent weather.

In Dune, Ornithopters are used by various factions, including House Atreides, for scouting missions, transporting personnel, and launching surprise attacks. Their ability to hover, take off, and land vertically makes them indispensable in a landscape where traditional runways are impractical. The thopters are also equipped with weapons, making them effective in combat scenarios, particularly in the frequent skirmishes over the valuable spice melange.

The Ornithopter is more than just a vehicle; it represents the ingenuity and adaptability required to survive on Arrakis. Its design reflects the blend of technology and nature that is a hallmark of Herbert’s world-building. The thopter’s role in Dune underscores the themes of survival, control, and the constant struggle between humanity and the harsh environment of the desert planet. It remains one of the most distinctive and enduring elements of the Dune franchise, symbolizing the complex interplay between man, machine, and nature in a world where all three must coexist.",Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Film,,,,Frank Herbert,Male,1920-1986,Tahir Gholizadeh,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
10.14,14,Click Object,Snowspeeder,Vehicles,"3D Model from the film, Star Wars: The Empire Strikes Back, 1980",,Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Film,,,,George Lucas,Male,1944,,,,,,,,,,,,
10.15,15,Click Object,X-Wing Fighter,Vehicles,"3D Model from the film, Star Wars: A New Hope, 1977",,Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Film,,,,George Lucas,Male,1944,,Antonio Arocho Hernandez,,,,,,,,,,
10.16,16,Click Object,Imperial Shuttle,Vehicles,"3D Model from the film, Star Wars: A New Hope, 1977",,Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Film,,,,George Lucas,Male,1944,,,,,,,,,,,,
10.17,17,Click Object,TIE fighters,Vehicles,"3D Model from the film, Star Wars: A New Hope, 1977",,Museum of Science Fiction,,,,,,,Vehicle,,,,USA,Film,,,,George Lucas,Male,1944,,,,,,,,,,,,
10.18,18,,,Vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
